Timestamp,Model Name,Task Name,User Answer Index,Success Rate (%),Error Status,Unmatched Lines,Log File Path
1731455695520051000,ali_qwen-max-0919,auto_adapt,14,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_14_1731455695520051000.log
1731455475978532000,ali_qwen-max-0919,auto_adapt,21,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_21_1731455475978532000.log
1731456194498282000,ali_qwen-max-0919,auto_adapt,19,0.8000,Warning Exists,[ 'Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_19_1731456194498282000.log
1731456086178889000,ali_qwen-max-0919,auto_adapt,3,0.8889,Warning Exists,['Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_3_1731456086178889000.log
1731456251054467000,ali_qwen-max-0919,auto_adapt,4,1.0000,Warning Exists,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_4_1731456251054467000.log
1731455366716156000,ali_qwen-max-0919,auto_adapt,11,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_11_1731455366716156000.log
1731456020518029000,ali_qwen-max-0919,auto_adapt,2,0.0909,Warning Exists,"[""'/Sensor/IndoorTemperature/LivingRoom/1' is now ON."", '/Sensor/IndoorTemperature/LivingRoom/1 reading is:', '/Actuator/AC/LivingRoom/1 is turned on.', '/Actuator/Window/LivingRoom/1 is turned off.', '/Actuator/Window/LivingRoom/2 is turned off.', ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', ""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Actuator/Light/LivingRoom/1 || /Actuator/Light/LivingRoom/2']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_2_1731456020518029000.log
1731456310819998000,ali_qwen-max-0919,auto_adapt,18,0.8889,No Error & Warning,['/Actuator/Humidifier/LivingRoom/1'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_18_1731456310819998000.log
1731455422209036000,ali_qwen-max-0919,auto_adapt,25,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_25_1731455422209036000.log
1731456593361402000,ali_qwen-max-0919,auto_adapt,13,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/auto_adapt/ali_qwen-max-0919_auto_adapt_13_1731456593361402000.log
