Timestamp,Model Name,Task Name,User Answer Index,Success Rate (%),Error Status,Unmatched Lines,Log File Path
1737408613268328000,openai_gpt-4o-mini,remote_control,7,0.0000,Error,,/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737408613268328000.log
1737409241485181000,openai_gpt-4o-mini,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737409241485181000.log
1737407770125853000,openai_gpt-4o-mini,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737407770125853000.log
1737409678563871000,openai_gpt-4o-mini,remote_control,3,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737409678563871000.log
1737410425059463000,openai_gpt-4o-mini,remote_control,3,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737410425059463000.log
1737410796327008000,openai_gpt-4o-mini,remote_control,3,0.0000,No Error & Warning,"['/Actuator/Light/LivingRoom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off.']",/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737410796327008000.log
1737409737203470000,openai_gpt-4o-mini,remote_control,7,0.0000,Error,,/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737409737203470000.log
1737410115265949000,openai_gpt-4o-mini,remote_control,7,0.0000,Error,,/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737410115265949000.log
1737410481552679000,openai_gpt-4o-mini,remote_control,7,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737410481552679000.log
1737407884098495000,openai_gpt-4o-mini,remote_control,7,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737407884098495000.log
1737410739186839000,openai_gpt-4o-mini,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737410739186839000.log
1737408869715774000,openai_gpt-4o-mini,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737408869715774000.log
1737407829824735000,openai_gpt-4o-mini,remote_control,3,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737407829824735000.log
1737410001498150000,openai_gpt-4o-mini,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737410001498150000.log
1737410941531550000,openai_gpt-4o-mini,remote_control,7,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737410941531550000.log
1737408497070718000,openai_gpt-4o-mini,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737408497070718000.log
1737407392365377000,openai_gpt-4o-mini,remote_control,2,0.0000,Error,,/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737407392365377000.log
1737409618012556000,openai_gpt-4o-mini,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737409618012556000.log
1737408554105197000,openai_gpt-4o-mini,remote_control,3,0.5000,No Error & Warning,['/Actuator/Light/LivingRoom/2 is turned off.'],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737408554105197000.log
1737409300979887000,openai_gpt-4o-mini,remote_control,3,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737409300979887000.log
1737407453906195000,openai_gpt-4o-mini,remote_control,3,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737407453906195000.log
1737408988390581000,openai_gpt-4o-mini,remote_control,7,0.0000,Error,,/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737408988390581000.log
1737409355457175000,openai_gpt-4o-mini,remote_control,7,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737409355457175000.log
1737408133524698000,openai_gpt-4o-mini,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737408133524698000.log
1737410367465065000,openai_gpt-4o-mini,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_2_1737410367465065000.log
1737408931454666000,openai_gpt-4o-mini,remote_control,3,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737408931454666000.log
1737408192941830000,openai_gpt-4o-mini,remote_control,3,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737408192941830000.log
1737410058431926000,openai_gpt-4o-mini,remote_control,3,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_3_1737410058431926000.log
1737408250408773000,openai_gpt-4o-mini,remote_control,7,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737408250408773000.log
1737407511562340000,openai_gpt-4o-mini,remote_control,7,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_repeat/repeat_functions_4o-mini/openai_gpt-4o-mini_remote_control_7_1737407511562340000.log
