Timestamp,Model Name,Task Name,User Answer Index,Success Rate (%),Error Status,Unmatched Lines,Log File Path
1731453293397452000,ali_qwen-max-0919,remote_control,19,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_19_1731453293397452000.log
1731453212293858000,ali_qwen-max-0919,remote_control,18,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_18_1731453212293858000.log
1731452814058361000,ali_qwen-max-0919,remote_control,15,0.0000,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_15_1731452814058361000.log
1731453330674716000,ali_qwen-max-0919,remote_control,3,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_3_1731453330674716000.log
1731453552576868000,ali_qwen-max-0919,remote_control,12,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_12_1731453552576868000.log
1731453513822398000,ali_qwen-max-0919,remote_control,26,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_26_1731453513822398000.log
1731453252439783000,ali_qwen-max-0919,remote_control,2,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_2_1731453252439783000.log
1731453064531277000,ali_qwen-max-0919,remote_control,5,0.0000,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_5_1731453064531277000.log
1731452735868602000,ali_qwen-max-0919,remote_control,20,1.0000,Warning Exists,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_20_1731452735868602000.log
1731453128329740000,ali_qwen-max-0919,remote_control,1,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_1_1731453128329740000.log
1731452642392585000,ali_qwen-max-0919,remote_control,10,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_10_1731452642392585000.log
1731452975647077000,ali_qwen-max-0919,remote_control,11,0.5000,No Error & Warning,['sleep and wake up modes cannot work(error) because the function cannot get sensor reading'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_11_1731452975647077000.log
1731453713750748000,ali_qwen-max-0919,remote_control,9,0.5000,No Error & Warning,['/Actuator/SmartTV/LivingRoom/1 is turned on.'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_9_1731453713750748000.log
1731453014150333000,ali_qwen-max-0919,remote_control,4,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_4_1731453014150333000.log
1731452681448112000,ali_qwen-max-0919,remote_control,14,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_14_1731452681448112000.log
1731452605513905000,ali_qwen-max-0919,remote_control,24,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_24_1731452605513905000.log
1731453601110102000,ali_qwen-max-0919,remote_control,8,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_8_1731453601110102000.log
1731453172053799000,ali_qwen-max-0919,remote_control,6,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_6_1731453172053799000.log
1731453466864188000,ali_qwen-max-0919,remote_control,22,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_22_1731453466864188000.log
1731453664388390000,ali_qwen-max-0919,remote_control,13,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_13_1731453664388390000.log
1731453802939684000,ali_qwen-max-0919,remote_control,23,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_23_1731453802939684000.log
1731453428232419000,ali_qwen-max-0919,remote_control,16,0.0000,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_16_1731453428232419000.log
1731453748877049000,ali_qwen-max-0919,remote_control,17,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_17_1731453748877049000.log
1731453369177259000,ali_qwen-max-0919,remote_control,7,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_7_1731453369177259000.log
1731452902533681000,ali_qwen-max-0919,remote_control,25,0.6000,Warning Exists,"['Set /Actuator/Light/Bedroom/1 light brightness level to LOW', 'Set /Actuator/Light/Bedroom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_25_1731452902533681000.log
1731452861023368000,ali_qwen-max-0919,remote_control,21,0.8333,No Error & Warning,['/Actuator/CoffeeMachine/Kitchen/1'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/remote_control/ali_qwen-max-0919_remote_control_21_1731452861023368000.log
