Timestamp,Model Name,Task Name,User Answer Index,Success Rate (%),Error Status,Unmatched Lines,Log File Path
1731454097031006000,ali_qwen-max-0919,energy_control,23,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_23_1731454097031006000.log
1731454815499040000,ali_qwen-max-0919,energy_control,8,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_8_1731454815499040000.log
1731454218097471000,ali_qwen-max-0919,energy_control,22,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_22_1731454218097471000.log
1731455227729097000,ali_qwen-max-0919,energy_control,14,0.0000,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_14_1731455227729097000.log
1731454733313269000,ali_qwen-max-0919,energy_control,7,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_7_1731454733313269000.log
1731454631548402000,ali_qwen-max-0919,energy_control,2,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_2_1731454631548402000.log
1731455280183673000,ali_qwen-max-0919,energy_control,20,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_20_1731455280183673000.log
1731454574651396000,ali_qwen-max-0919,energy_control,18,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_18_1731454574651396000.log
1731454772796297000,ali_qwen-max-0919,energy_control,3,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_3_1731454772796297000.log
1731454923472494000,ali_qwen-max-0919,energy_control,21,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_21_1731454923472494000.log
1731454478123545000,ali_qwen-max-0919,energy_control,1,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_1_1731454478123545000.log
1731454271280665000,ali_qwen-max-0919,energy_control,26,0.3333,No Error & Warning,"['/Sensor/OutdoorTemperature/Balcony/1 reading is:', '/Actuator/Window/LivingRoom/1 is turned on. || /Actuator/Window/LivingRoom/2 is turned on. || /Actuator/Window/Bedroom/1 is turned on.']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_26_1731454271280665000.log
1731455135076622000,ali_qwen-max-0919,energy_control,10,1.0000,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_10_1731455135076622000.log
1731454163251054000,ali_qwen-max-0919,energy_control,16,0.0000,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_16_1731454163251054000.log
1731453973436239000,ali_qwen-max-0919,energy_control,13,0.7000,No Error & Warning,"['/Actuator/Heater/LivingRoom/1 is turned off. || /Actuator/Heater/Bedroom/1 is turned off. || /Actuator/Heater/Bathroom/1 is turned off.', '/Actuator/Window/LivingRoom/1 is turned off.  || /Actuator/Window/LivingRoom/2 is turned off. || /Actuator/Window/Bedroom/1 is turned off.', '/Actuator/Door/LivingRoom/1 is turned off. || /Actuator/Door/Bedroom/1 is turned off.']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_13_1731453973436239000.log
1731454442080744000,ali_qwen-max-0919,energy_control,19,0.0000,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_19_1731454442080744000.log
1731454682707559000,ali_qwen-max-0919,energy_control,6,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_6_1731454682707559000.log
1731454321588026000,ali_qwen-max-0919,energy_control,12,0.0000,Error,,/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_12_1731454321588026000.log
1731455089834072000,ali_qwen-max-0919,energy_control,24,0.0000,No Error & Warning,"['/Sensor/OutdoorTemperature/Balcony/1 reading is:', '/Sensor/IndoorTemperature/LivingRoom/1 reading is: || /Sensor/IndoorTemperature/Bedroom/1 reading is: || /Sensor/IndoorTemperature/Bathroom/1 reading is:', '/Sensor/LightIntensive/LivingRoom/1 reading is: || /Sensor/LightIntensive/Bedroom/1 reading is:', '/Actuator/Window/Bedroom/1 is turned on. || /Actuator/Window/Kitchen/1 is turned on. || /Actuator/Window/Bathroom/1 is turned on. || /Actuator/Window/LivingRoom/1 is turned on.  || /Actuator/Window/LivingRoom/2 is turned on. || /Actuator/Curtain/Bedroom/1 is turned || /Actuator/Curtain/LivingRoom/1 is turned']",/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_24_1731455089834072000.log
1731454375091812000,ali_qwen-max-0919,energy_control,4,0.0000,No Error & Warning,['/Actuator/Window/Bedroom/1 is turned on. || /Actuator/Window/Bedroom/2 is turned on. || /Actuator/Window/LivingRoom/1 is turned on. || /Actuator/Window/LivingRoom/2 is turned on.'],/Users/minghe/llm4faas/experiments_mandarin/ali_tongyi_functions/energy/ali_qwen-max-0919_energy_control_4_1731454375091812000.log
